,tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,time_per_seu_(s)
6,"(2695, 598)",0.7608,encoder.layers.encoder_layer_4.mlp.0.weight,-0.02676589,0.026765890419483185,0,-10.501524303714307
0,"(11,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.019512864,0.01951286382973194,0,-9.894060399800036
1,"(591,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.0060537225,0.0060537224635481834,0,-9.894060399800036
2,"(659,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.014048699,0.014048699289560318,0,-9.894060399800036
3,"(1153,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.009092589,0.009092588908970356,0,-9.894060399800036
4,"(1602,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.045842126,0.04584212601184845,0,-9.894060399800036
5,"(1869,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.03222928,0.03222927823662758,0,-9.894060399800036
6,"(2063,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.0011420823,0.0011420822702348232,0,-9.894060399800036
7,"(2845,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.003981519,0.003981519024819136,0,-9.894060399800036
8,"(2853,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.019573122,0.019573122262954712,0,-9.894060399800036
9,"(3008,)",0.7608,encoder.layers.encoder_layer_4.mlp.0.bias,-0.07092745,0.0709274485707283,0,-9.894060399800036
0,"(51, 2879)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,-0.0040505445,0.004050544463098049,0,-10.403975617624951
1,"(118, 962)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,0.019057326,-0.019057326018810272,0,-10.403975617624951
2,"(187, 2135)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,0.00693712,-0.006937120109796524,0,-10.403975617624951
3,"(276, 1126)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,0.0065864497,-0.006586449686437845,0,-10.403975617624951
4,"(479, 2432)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,-0.0040852213,0.004085221327841282,0,-10.403975617624951
5,"(541, 1204)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,-0.007456524,0.007456523831933737,0,-10.403975617624951
6,"(639, 561)",0.7608,encoder.layers.encoder_layer_4.mlp.3.weight,-0.0088152895,0.008815289475023746,0,-10.403975617624951
7,"(652, 484)",0.7606,encoder.layers.encoder_layer_4.mlp.3.weight,0.03484983,-0.034849829971790314,0,-10.403975617624951
0,"(134,)",0.7606,encoder.layers.encoder_layer_4.mlp.3.bias,0.014899363,-0.014899362809956074,0,-9.993741953272712
1,"(172,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,-0.00075534947,0.0007553494651801884,0,-9.993741953272712
2,"(235,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,0.01076304,-0.01076303981244564,0,-9.993741953272712
3,"(246,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,-0.008026757,0.008026757277548313,0,-9.993741953272712
4,"(374,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,-0.00038613947,0.0003861394652631134,0,-9.993741953272712
5,"(441,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,0.00051081774,-0.0005108177429065108,0,-9.993741953272712
6,"(554,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,0.0010677463,-0.0010677463142201304,0,-9.993741953272712
7,"(620,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,-0.002200474,0.0022004740312695503,0,-9.993741953272712
8,"(688,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,-0.0025591203,0.002559120301157236,0,-9.993741953272712
9,"(743,)",0.7608,encoder.layers.encoder_layer_4.mlp.3.bias,0.003520522,-0.0035205220337957144,0,-9.993741953272712
10,"(766,)",0.7604,encoder.layers.encoder_layer_4.mlp.3.bias,-0.008269147,0.008269147016108036,0,-9.993741953272712
0,"(139,)",0.7616,encoder.layers.encoder_layer_5.ln_1.weight,-0.38049483,0.3804948329925537,0,-9.912542746125041
1,"(301,)",0.7612,encoder.layers.encoder_layer_5.ln_1.weight,0.24466616,-0.24466615915298462,0,-9.912542746125041
2,"(302,)",0.7618,encoder.layers.encoder_layer_5.ln_1.weight,0.42741492,-0.4274149239063263,0,-9.912542746125041
3,"(381,)",0.7608,encoder.layers.encoder_layer_5.ln_1.weight,-0.009863543,0.009863543324172497,0,-9.912542746125041
4,"(461,)",0.7608,encoder.layers.encoder_layer_5.ln_1.weight,0.015348639,-0.015348639339208603,0,-9.912542746125041
5,"(491,)",0.7604,encoder.layers.encoder_layer_5.ln_1.weight,0.25605908,-0.25605908036231995,0,-9.912542746125041
6,"(546,)",0.7606,encoder.layers.encoder_layer_5.ln_1.weight,0.4401391,-0.44013911485671997,0,-9.912542746125041
7,"(615,)",0.7614,encoder.layers.encoder_layer_5.ln_1.weight,0.37797615,-0.3779761493206024,0,-9.912542746125041
0,"(104,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,-0.0030662986,0.0030662985518574715,0,-10.020738213444524
1,"(144,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,2.2200522e-05,-2.2200521925697103e-05,0,-10.020738213444524
2,"(153,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,-0.0002457656,0.00024576560826972127,0,-10.020738213444524
3,"(183,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,-0.0150409825,0.015040982514619827,0,-10.020738213444524
4,"(411,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,-0.0061632986,0.0061632986180484295,0,-10.020738213444524
5,"(484,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,0.00563093,-0.005630929954349995,0,-10.020738213444524
6,"(497,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,3.218441e-05,-3.2184409064939246e-05,0,-10.020738213444524
7,"(597,)",0.7606,encoder.layers.encoder_layer_5.ln_1.bias,-0.009772456,0.009772456251084805,0,-10.020738213444524
8,"(664,)",0.7608,encoder.layers.encoder_layer_5.ln_1.bias,-0.007569487,0.007569487206637859,0,-10.020738213444524
0,"(36, 1)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.03755434,-0.037554338574409485,0,-10.177453710916629
1,"(169, 459)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.05300203,-0.05300202965736389,0,-10.177453710916629
2,"(364, 349)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.016121807,-0.01612180657684803,0,-10.177453710916629
3,"(434, 531)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.0062309573,-0.006230957340449095,0,-10.177453710916629
4,"(582, 378)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.0007369405,-0.0007369404775090516,0,-10.177453710916629
5,"(606, 86)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,-0.01317409,0.013174089603126049,0,-10.177453710916629
6,"(782, 605)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.04262799,-0.04262799024581909,0,-10.177453710916629
7,"(1059, 131)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,-0.08037979,0.08037979155778885,0,-10.177453710916629
8,"(1313, 504)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,-0.043196246,0.04319624602794647,0,-10.177453710916629
9,"(1342, 685)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,-0.039668106,0.03966810554265976,0,-10.177453710916629
10,"(2062, 157)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,0.006890626,-0.006890626158565283,0,-10.177453710916629
11,"(2241, 475)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_weight,-0.02101725,0.021017249673604965,0,-10.177453710916629
0,"(244,)",0.7606,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.12367397,-0.12367396801710129,0,-9.89067434954549
1,"(258,)",0.7606,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.09552487,-0.0955248698592186,0,-9.89067434954549
2,"(836,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.014449119,-0.01444911863654852,0,-9.89067434954549
3,"(978,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.0041106935,-0.0041106934659183025,0,-9.89067434954549
4,"(1030,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.011041305,-0.011041305027902126,0,-9.89067434954549
5,"(1122,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.0013295012,-0.0013295011594891548,0,-9.89067434954549
6,"(1165,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,-0.00588232,0.0058823199942708015,0,-9.89067434954549
7,"(1544,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,0.0011327064,-0.0011327064130455256,0,-9.89067434954549
8,"(1866,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,-0.0018956505,0.0018956505227833986,0,-9.89067434954549
9,"(2074,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,-0.0011825437,0.0011825436959043145,0,-9.89067434954549
10,"(2268,)",0.7608,encoder.layers.encoder_layer_5.self_attention.in_proj_bias,-0.0027586825,0.0027586824726313353,0,-9.89067434954549
0,"(98, 410)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,-0.014286657,0.014286656863987446,0,-10.0588685447777
1,"(157, 201)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,0.011644215,-0.011644215323030949,0,-10.0588685447777
2,"(180, 697)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,-0.029411143,0.02941114269196987,0,-10.0588685447777
3,"(181, 761)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,0.019566752,-0.019566752016544342,0,-10.0588685447777
4,"(195, 47)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,-0.0028005086,0.0028005086351186037,0,-10.0588685447777
5,"(418, 669)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,-0.026291711,0.026291711255908012,0,-10.0588685447777
6,"(560, 145)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,0.0003918606,-0.0003918606089428067,0,-10.0588685447777
7,"(582, 668)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,0.013566119,-0.01356611866503954,0,-10.0588685447777
8,"(681, 321)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.weight,0.0072255055,-0.007225505542010069,0,-10.0588685447777
0,"(54,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,0.0007968641,-0.000796864100266248,0,-9.917686392875112
1,"(74,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,-0.005368063,0.005368063226342201,0,-9.917686392875112
2,"(93,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,-0.001363369,0.0013633690541610122,0,-9.917686392875112
3,"(204,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,0.011083184,-0.01108318381011486,0,-9.917686392875112
4,"(210,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,0.000546939,-0.0005469389725476503,0,-9.917686392875112
5,"(316,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,0.037672922,-0.037672922015190125,0,-9.917686392875112
6,"(639,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,-0.0039399103,0.00393991032615304,0,-9.917686392875112
7,"(647,)",0.7608,encoder.layers.encoder_layer_5.self_attention.out_proj.bias,0.00026677802,-0.0002667780208867043,0,-9.917686392875112
0,"(41,)",0.7608,encoder.layers.encoder_layer_5.ln_2.weight,-0.00367352,0.003673519939184189,0,-9.889586944153892
1,"(87,)",0.7616,encoder.layers.encoder_layer_5.ln_2.weight,0.6294084,-0.6294084191322327,0,-9.889586944153892
2,"(114,)",0.7608,encoder.layers.encoder_layer_5.ln_2.weight,0.09390497,-0.09390497207641602,0,-9.889586944153892
3,"(157,)",0.7612,encoder.layers.encoder_layer_5.ln_2.weight,0.74474263,-0.7447426319122314,0,-9.889586944153892
4,"(170,)",0.761,encoder.layers.encoder_layer_5.ln_2.weight,0.50732344,-0.5073234438896179,0,-9.889586944153892
5,"(291,)",0.7596,encoder.layers.encoder_layer_5.ln_2.weight,0.43123612,-0.4312361180782318,0,-9.889586944153892
6,"(323,)",0.7602,encoder.layers.encoder_layer_5.ln_2.weight,0.5529739,-0.5529739260673523,0,-9.889586944153892
7,"(361,)",0.7608,encoder.layers.encoder_layer_5.ln_2.weight,0.008863192,-0.008863192051649094,0,-9.889586944153892
8,"(473,)",0.7608,encoder.layers.encoder_layer_5.ln_2.weight,0.0052285986,-0.005228598602116108,0,-9.889586944153892
9,"(517,)",0.762,encoder.layers.encoder_layer_5.ln_2.weight,0.5965779,-0.5965778827667236,0,-9.889586944153892
10,"(606,)",0.7604,encoder.layers.encoder_layer_5.ln_2.weight,0.62121886,-0.6212188601493835,0,-9.889586944153892
11,"(673,)",0.7608,encoder.layers.encoder_layer_5.ln_2.weight,0.627922,-0.627921998500824,0,-9.889586944153892
12,"(731,)",0.7616,encoder.layers.encoder_layer_5.ln_2.weight,0.59901655,-0.599016547203064,0,-9.889586944153892
0,"(106,)",0.7608,encoder.layers.encoder_layer_5.ln_2.bias,-0.066414684,0.06641468405723572,0,-9.904995239333301
1,"(226,)",0.7606,encoder.layers.encoder_layer_5.ln_2.bias,-0.035867687,0.035867687314748764,0,-9.904995239333301
2,"(353,)",0.7606,encoder.layers.encoder_layer_5.ln_2.bias,0.040796347,-0.040796346962451935,0,-9.904995239333301
3,"(357,)",0.7608,encoder.layers.encoder_layer_5.ln_2.bias,-0.0035483802,0.0035483802203089,0,-9.904995239333301
4,"(380,)",0.7604,encoder.layers.encoder_layer_5.ln_2.bias,0.104718685,-0.10471868515014648,0,-9.904995239333301
5,"(503,)",0.7608,encoder.layers.encoder_layer_5.ln_2.bias,-0.013159827,0.013159827329218388,0,-9.904995239333301
6,"(599,)",0.7608,encoder.layers.encoder_layer_5.ln_2.bias,0.00044539123,-0.0004453912260942161,0,-9.904995239333301
7,"(676,)",0.7604,encoder.layers.encoder_layer_5.ln_2.bias,-0.12956038,0.12956038117408752,0,-9.904995239333301
8,"(740,)",0.7608,encoder.layers.encoder_layer_5.ln_2.bias,0.01128623,-0.011286229826509953,0,-9.904995239333301
0,"(109, 588)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,0.0068825893,-0.0068825893104076385,0,-10.333121289777814
1,"(774, 116)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,0.0036273857,-0.003627385711297393,0,-10.333121289777814
2,"(776, 269)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,0.040900268,-0.04090026766061783,0,-10.333121289777814
3,"(1297, 678)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,-0.011616047,0.011616046540439129,0,-10.333121289777814
4,"(1309, 404)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,-0.005408927,0.005408926866948605,0,-10.333121289777814
5,"(1488, 670)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,-0.008145567,0.008145567029714584,0,-10.333121289777814
6,"(1549, 406)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,0.003738867,-0.003738866886124015,0,-10.333121289777814
7,"(1791, 313)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,0.009747007,-0.009747006930410862,0,-10.333121289777814
8,"(2924, 524)",0.7608,encoder.layers.encoder_layer_5.mlp.0.weight,-0.026318409,0.02631840854883194,0,-10.333121289777814
0,"(43,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,0.0010537701,-0.0010537700727581978,0,-9.859697048090972
1,"(255,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.029827105,0.02982710488140583,0,-9.859697048090972
2,"(503,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.010029962,0.010029962286353111,0,-9.859697048090972
3,"(596,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.006427847,0.006427846848964691,0,-9.859697048090972
4,"(723,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.028598491,0.028598491102457047,0,-9.859697048090972
5,"(1086,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.049872532,0.04987253248691559,0,-9.859697048090972
6,"(1353,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.020389685,0.020389685407280922,0,-9.859697048090972
7,"(2079,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.009545082,0.009545082226395607,0,-9.859697048090972
8,"(2138,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.013206377,0.013206376694142818,0,-9.859697048090972
9,"(2317,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.017183373,0.017183372750878334,0,-9.859697048090972
10,"(2841,)",0.7608,encoder.layers.encoder_layer_5.mlp.0.bias,-0.023789011,0.02378901094198227,0,-9.859697048090972
0,"(34, 1367)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,-0.009067168,0.009067168459296227,0,-10.208341465500052
1,"(72, 1082)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,-0.03223541,0.03223541006445885,0,-10.208341465500052
2,"(78, 1458)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,0.022269726,-0.022269725799560547,0,-10.208341465500052
3,"(102, 320)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,0.001016802,-0.0010168020380660892,0,-10.208341465500052
4,"(217, 2037)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,-0.00011045281,0.00011045281280530617,0,-10.208341465500052
5,"(306, 2597)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,-4.195219e-05,4.195218934910372e-05,0,-10.208341465500052
6,"(379, 2302)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,0.018075768,-0.018075767904520035,0,-10.208341465500052
7,"(402, 2983)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,-0.016677365,0.016677364706993103,0,-10.208341465500052
8,"(410, 317)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,0.0031989508,-0.003198950784280896,0,-10.208341465500052
9,"(711, 2291)",0.7608,encoder.layers.encoder_layer_5.mlp.3.weight,0.0013655598,-0.0013655597576871514,0,-10.208341465500052
0,"(113,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,-0.0061476487,0.006147648673504591,0,-9.837241107099908
1,"(142,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,-0.0072300346,0.007230034563690424,0,-9.837241107099908
2,"(354,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,-0.0040603983,0.004060398321598768,0,-9.837241107099908
3,"(419,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,0.016381007,-0.016381006687879562,0,-9.837241107099908
4,"(433,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,-0.0063361926,0.006336192600429058,0,-9.837241107099908
5,"(470,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,0.0005736358,-0.0005736357998102903,0,-9.837241107099908
6,"(574,)",0.7604,encoder.layers.encoder_layer_5.mlp.3.bias,0.008626003,-0.008626002818346024,0,-9.837241107099908
7,"(642,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,0.0070823715,-0.007082371506839991,0,-9.837241107099908
8,"(709,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,-0.00034309627,0.0003430962678976357,0,-9.837241107099908
9,"(754,)",0.7608,encoder.layers.encoder_layer_5.mlp.3.bias,-0.0040634926,0.004063492640852928,0,-9.837241107099908
0,"(158,)",0.7608,encoder.layers.encoder_layer_6.ln_1.weight,0.21390022,-0.21390022337436676,0,-9.808898849625166
1,"(230,)",0.7622,encoder.layers.encoder_layer_6.ln_1.weight,0.36484715,-0.3648471534252167,0,-9.808898849625166
2,"(398,)",0.7604,encoder.layers.encoder_layer_6.ln_1.weight,0.14614126,-0.14614126086235046,0,-9.808898849625166
3,"(431,)",0.7608,encoder.layers.encoder_layer_6.ln_1.weight,-0.005029237,0.005029236897826195,0,-9.808898849625166
4,"(439,)",0.7608,encoder.layers.encoder_layer_6.ln_1.weight,-0.0166014,0.016601400449872017,0,-9.808898849625166
5,"(446,)",0.7604,encoder.layers.encoder_layer_6.ln_1.weight,0.23118033,-0.2311803251504898,0,-9.808898849625166
6,"(469,)",0.761,encoder.layers.encoder_layer_6.ln_1.weight,0.33643514,-0.33643513917922974,0,-9.808898849625166
7,"(648,)",0.7614,encoder.layers.encoder_layer_6.ln_1.weight,0.34386647,-0.3438664674758911,0,-9.808898849625166
0,"(20,)",0.7608,encoder.layers.encoder_layer_6.ln_1.bias,0.016376434,-0.0163764338940382,0,-9.85780519763648
1,"(45,)",0.7608,encoder.layers.encoder_layer_6.ln_1.bias,3.641793e-05,-3.641792864073068e-05,0,-9.85780519763648
2,"(70,)",0.7606,encoder.layers.encoder_layer_6.ln_1.bias,-0.02396229,0.023962289094924927,0,-9.85780519763648
